artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
Sleep Token,Hypnosis,2UH4BOPtTsRVQBy7abPdat,68,2n2RSaZqBuUUukhbLlpnE6,71,['prog metal'],846121
Cico P,Tampa,4tB6ApBRk7JEBKet5mRFF3,64,3jAZsSIIA8HLjxR99biJyx,44,['pop rap'],24549
Imagine Dragons,Enemy - From the series Arcane League of Legends,5UlnuulVAVmmesw4VzqHdG,75,53XhwfbYqKCa1cC15pYq2q,85,"['modern rock', 'pop', 'rock']",51453123
Rio Da Yung Og,Lean Chronicles,0DJ6d7MB8BXfGNKS5SuWJr,63,6O1vRHWVGKJTnWuJmItnsx,63,"['detroit hip hop', 'flint hip hop']",274393
Doja Cat,Been Like This,7y3xU9vEC1s8DSuuoSYKih,69,5cj0lLjcoR7YOSnhnX0Po5,87,"['dance pop', 'pop']",27823181
Taylor Swift,closure,6a8aUhYbaQBUI8PcJ5ZmQ6,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
LUCKI,WHERE I BE,794Mb38wHT0cH0SxlNuyKD,64,5tQMB0cuNXdCtzovGt55uD,74,['plugg'],738331
Yng Lvcas,La Bebe,6odrHMSLjP3aOXC4ipKUC6,76,1NNRWkhwmcXRimFYSBpB1y,70,['reggaeton'],290820
Parker McCollum,To Be Loved By You,2pUQX4d3Cjh3umGkVz0XyI,63,0Z8XVUAOBPM4x12wKnFHEQ,65,"['classic texas country', 'texas country']",394473
Hisohkah,School Rooftop (Intro) [Slowed Down Version],1ExDyvuvYw8aDaqpPqsVZh,70,72y6MZHIPEyS64ACSCtIq6,56,"['slowed and reverb', 'weirdcore']",38949
99zed,Two Twelve Subwoofer,19s8VwWhFb73CmkSkfSTCC,66,7kjqkL4lIUyxO4HLzpRYo9,53,['dark trap'],30543
LAGOS,Mónaco,3HgvO4B5LLmdPOT2d8cSZd,81,7uQ1D2NNHs5cUL3CLKRbia,62,['pop venezolano'],100416
Rauw Alejandro,Cosa Guapa,7aWiJeMyxxPEyjwvZyauAF,76,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
Laufey,Magnolia,0R5vO904RzxDJ30yZaspQD,68,7gW0r5CkdEUMm42w9XpyZO,79,['gen z singer-songwriter'],2452676
Tems,Replay,2dFqK2ZkYB9Xc47gr3xXWl,69,687cZJR45JO7jhk1LHIbgq,73,"['afro r&b', 'alte', 'nigerian pop']",1385891
Ezekiel,help_urself,6bxKECVRnkLmtpeU22Ve9p,71,4qUoZ6ErhTYFhAI0W1iI9q,56,"['hyperpop', 'sped up']",129475
John Summit,Better Than This,5OLSGox6JVpAyEQuoSYRcs,69,7kNqXtgeIwFtelmRjWv205,66,"['edm', 'house', 'pop dance', 'tech house', 'uk dance']",202680
Water Science,Sleep Cabin Noise,0I10SiGzRCQokFy9DUJAxf,69,2Zhk6Eu0cTqw9zKlbMl3yv,48,"['water', 'white noise']",557
Nelly,Lil Bit (feat. Florida Georgia Line),33aow0AcXYvT1FoWNzMcqN,66,2gBjLmx6zQnFGQJCAQpRgw,72,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2607322
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 04 (Continuous No Gaps)",0N5M4VtHrZIJFB7smKp2Ey,67,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Conjunto Rienda Real,Nadie Va A Pensar En Ti Mejor Que Yo,30eHHpkjMNqb2F0V8nXjbJ,68,5N3AyFVEE8vJa7AZEl7nD3,61,['sad sierreno'],109870
Nancy Sinatra,These Boots Are Made for Walkin',2HEgBBls7l0smWTxPx0MtZ,70,3IZrrNonYELubLPJmqOci2,62,"['lounge', 'sunshine pop']",429847
Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,78,2o5jDhtHVPhrJdv3cEQ99Z,81,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",7186696
Stray Kids,Thunderous,0nwTMzpatarzvLvtwwzdCt,74,2dIgFjalVxs4ThymZ67YCE,82,"['k-pop', 'k-pop boy group', 'pop']",13815855
Maverick City Music,Rest on Us (feat. Brandon Lake & Eniola Abioye),0A402ZdxwQzaVdyH5Zav5X,65,58r1rB5t3VF5X6yXGPequV,69,"['sda a cappella', 'worship']",1476453
Skiez,Fountains From Wonderland,73wCXKPj8RcLRaCo82tJgm,69,76TpbhaDR5e489v77KxN3H,48,['white noise'],93
Banda Sinaloense MS de Sergio Lizárraga,Mi Razón De Ser,7EDEbNBsxgsTOfrOifN37a,65,6Y6rrQjzcZhaM4RXusI8UP,57,['banda'],487615
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 05 (Continuous No Gaps)",5QShBRQZK16WPDLFdNOJK5,67,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Fuerza Regida,Descansando,3QXBaUQ8iwP2WI1GpQIP18,69,0ys2OFYzWYB5hRDLCsBqxt,87,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",6335385
The Neighbourhood,Fallen Star,60F6pgM6H6miNr5AmjxwjL,71,77SW9BnxLY8rJ0RciFqkHh,82,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",14720502
Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",6u3CPnFMKANYgfdiifFOiJ,66,3tlXnStJ1fFhdScmQeLpuG,83,"['r&b', 'rap']",5147389
Madison Beer,Good In Goodbye,4y3g40TWe7fCWCayJZuGvw,71,2kRfqPViCqYdSGhYSM9R0Q,71,['pop'],6115297
Q,Take Me Where Your Heart Is,1RJl5cZ8kFpoVFOS2x6scI,69,22vqVhfPJab5kkU9txDGX3,55,"['alternative r&b', 'indie r&b']",223812
Clinton Kane,I GUESS I'M IN LOVE,1is8gU4RVcN4J8xItxWoOY,74,7okSU80WTrn4LXlyXYbX3P,64,"['alt z', 'gen z singer-songwriter']",901608
Ivan Cornejo,Esa Carita,6eaTOaQHqkjuNvoShsoXhT,65,6PH3FLQAxtqYy46Zv08bpV,74,['sad sierreno'],2011460
Carin Leon,Secuelas De Amor,3wavwOSbjbDahGOI16fpgG,73,66ihevNkSYNzRAl44dx6jJ,85,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",9385747
Dua Lipa,We're Good,1diS6nkxMQc3wwC4G1j0bh,75,6M2wZ9GZgrQXHCFfjv46we,86,"['dance pop', 'pop', 'uk pop']",42450550
Normani,Wild Side (feat. Cardi B),2vXgyN14LX2zl7JEASw242,69,2cWZOOzeOm4WmBJRnD5R7I,66,"['pop', 'r&b']",2571909
pluvia,rain in reykjavik,2Wx5BlOCoLw3mNf0YtFxqh,70,2L0WmgzvOHv3xAbc3NY3K6,54,"['environmental', 'rain']",932
Sleep Sound Factory,Noises At Night,1V7yECM1CBuWSMJqqj9RPG,70,0TNR9PuUgbrCPci3tolmNT,52,['white noise'],255
Grupo Los de la O,El Fat Tony,3viZLBs5sOsNFL9JMfuqZN,71,1glBi4zyzqaSQoy8ReU0rz,65,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno']",1155141
Majestic,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,79,6QMABvTzixnxzsLYyhqRxI,60,['uk dance'],58817
VIOLENT VIRA,I Don't Care,3RzYbj6Rr6mSJCar4Ua86F,68,298H8XdYsBHii98wfAZT1S,55,[],153154
Tory Lanez,Ballad of a Badman,2PLOCIYlFr8XxNsz0Lgs4l,67,2jku7tDXc6XoB6MO2hFuqg,80,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",6253762
42 Dugg,Maybach (feat. Future),2Qt8qG9SWPdtRiaWcPNJRm,64,45gHcnDnMC15sgx3VL7ROG,70,"['detroit trap', 'southern hip hop', 'trap']",961348
Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),7eResoqEJJAVTkQYSqvO3P,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
IVE,ELEVEN,7n2FZQsaLb7ZRfRPfEeIvr,76,6RHTUrRF63xao58xh9FXYJ,74,['k-pop girl group'],3348129
Billie Eilish,Lost Cause,4191RXFPa7Ge9XkA4cWlna,71,6qqNVTkY8uBg9cP3Jd7DAH,87,"['art pop', 'pop']",90084481
Tono,Always Raining,0WpKvgOUCpKowejZgeO5W0,70,4TBU1LUldUubb3RaqmLLN7,48,['rain'],312
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 06 (Continuous No Gaps)",7gF2mPcjipv2hLGHY7bi17,67,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Christian Nodal,La Sinvergüenza,1xO7tp4J5Wj0NeKrzIpd1V,75,0XwVARXT135rw8lyw1EeWP,78,"['mariachi', 'musica mexicana', 'ranchera']",14169156
Meryl Stream,Rain Again,6SoSVRemix7GmsZZusXXhY,70,7wU4Xw4xqmBzfy2TIej8qa,49,['rain'],140
Jason Joshua,La Vida Es Fría,4r3XQQZyf8p30M8fFkZJDa,63,47RTTEHKmO94V6qGq5xhbn,46,['souldies'],30379
for KING & COUNTRY,Do You Hear What I Hear?,4HIfV8l6VGif6AtEIh80aA,65,3sDbKMebVH2VYcRSl7u1VC,66,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']",1180666
Lil Nas X,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,74,7jVv8c5Fj3E9VhNjxT4snq,75,['lgbtq+ hip hop'],12469145
Sebastian Yatra,Dos Oruguitas,5rohUzwEoRsUvAA1Bf3DLo,68,07YUOmWljBTXwIseAUd9TW,78,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",22613565
Taylor Swift,The Other Side Of The Door (Taylor’s Version),1cSFlSBdpT4F5vb1frQ231,68,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Rocket FX,White Home Noise,6jdH1T167abmhAvIz0M3CR,69,3dFUAutVe4CdBO7DMDtIN5,47,['white noise'],36
Mora,Volando - Remix,0G2zPzWqVjR68iNPmx2TBe,79,0Q8NcsJwoCbZOHHW63su5S,83,"['trap latino', 'urbano latino']",3652590
Bruno Mars,Leave The Door Open,4pryE6cN2gFL1FVF5fYINl,72,0du5cEVh5yTK9QJze8zA0C,87,"['dance pop', 'pop']",52829147
Ogień,Midnight Storm,36FvQBMn5ZaS9l5Ze5Dw5A,69,5d8IWNN5vBsIDVskioGQLw,53,['rain'],680
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),0IX5OFffosy8wk16m1IFCa,68,4Gso3d4CscCijv0lmajZWs,80,"['pop rap', 'rap', 'trap']",3568861
Bella Poarch,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,74,26cMerAxjx9GedFt0lMDjm,63,['modern alternative pop'],1201926
Grupo Firme,Se Fue La Pantera (En Vivo),6Yard5LK4aXEn0kBKtHSob,73,1dKdetem2xEmjgvyymzytS,79,"['musica mexicana', 'norteno', 'sierreno']",11626151
Tones And I,Fly Away,2zBDKzqa6sdxeI0fC6OWIC,73,2NjfBq1NflQcKSeiDooVjY,67,['australian pop'],3000803
Paper Route EMPIRE,Talking To My Scale,0jPYlLm8c7HoMOqqWjyFVQ,63,65smG2lgnRmrDB8g7z1hG0,52,['memphis hip hop'],58968
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 07 (Continuous No Gaps)",5I5kRaIHXHGyhekWbFVpQO,67,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Roddy Ricch,late at night,6kksmL4t09IgxhajuVDDxR,67,757aE44tKEUQEqRuT6GnEB,75,"['melodic rap', 'rap', 'trap']",10123274
EST Gee,Lick Back,6P5ulGKtC4x6RnFbzfpq8O,64,4FlG0V0jhLO4qGpayFOphj,65,"['kentucky hip hop', 'memphis hip hop', 'southern hip hop']",509915
Mora,Tuyo,4tQofG51E0juZBBVr6pral,81,0Q8NcsJwoCbZOHHW63su5S,83,"['trap latino', 'urbano latino']",3652590
Öwnboss,Move Your Body,6GomT970rCOkKAyyrwJeZi,79,37czgDRfGMvgRiUKHvnnhj,62,['brazilian edm'],79008
KSLV Noh,Override,6O4oKV3btLiEtOgEuplIUn,74,2ElMqlv5py0QFIVXUff627,62,['drift phonk'],351224
Alta Elegancia,Amor,35CpkPPqi9RXlETJZw5BYS,65,7EOpIcFOVG2PedJgVbCHJ2,52,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",102171
Snoh Aalegra,DO 4 LOVE,3FImu2LpSuH6gDHBuFgIbS,68,1A9o3Ljt67pFZ89YtPPL5X,64,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",1119462
TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,1Z8TPHiKeCUyClxV6WTTIf,74,0ghlgldX5Dd6720Q3qFyQB,76,"['k-pop', 'k-pop boy group']",9256080
Ian Munsick,Long Haul,7nERlpaH7QghaO7jC60Xtu,63,7HjGPPtdNuHcK8crc7iNkn,59,"['modern country pop', 'wyoming roots']",177166
Nivel,Está Noche,6uOMIOljAGYvk0pVMpYxFI,65,5aHKxMwIrPVwy4m6FTOiXK,60,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",693223
Lil Tjay,Not In The Mood (feat. Fivio Foreign & Kay Flock),25GyyK9CyZRiDCsPY51fIT,68,6jGMq4yGs7aQzuGsMgVgZR,78,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",7648294
The Andrews Sisters,Winter Wonderland,3qoezKf3XEbMrn98if5G2l,64,2NCGI6dLTxLdI9XHdv7QfM,69,"['adult standards', 'swing', 'torch song', 'vocal harmony group']",193805
Pure Relaxing Vibes,Thunderstorm at Sea,52XEqFneGP1RYXQun7Ipee,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Lunar Skybox,Rise,30MQSL5JdjYhhWQKwudYt3,69,76BVRXGW3GAFk4cXxAX1Ba,57,[],5783
Streaming Waves,Beach Calmness,1PZoHdDM71mzOFW1T6H03y,67,7qj3R7pI5z0H1AxH5X4oK8,47,['ocean'],545
Pure Relaxing Vibes,Rolling Thunder and Rain,3BwCA9vxVDPOzdaFL8gF7H,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Parmalee,Just the Way,4h5OVQQbeqw3lNaFIbmlzG,65,4TshyQDihSYXSWqvclXl3I,56,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']",231115
Piso 21,Pa' Olvidarme De Ella,3lR4O0vtkhCAvVEUEWUL0S,76,4bw2Am3p9ji3mYsXNXtQcd,74,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",9217385
Jordan Davis,Drink Had Me,4KOEQ1VPa1Ri5PWT1h84jt,65,77kULmXAQ6vWer7IIHdGzI,71,"['contemporary country', 'country road']",1106397
KAROL G,CONTIGO VOY A MUERTE,615XWyY2RPfk3iuYcU6qvi,76,790FomKkXshlbRYZFtlgla,89,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",42731016
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 08 (Continuous No Gaps)",5nExIx1tJJ1xYM5GfGwlGg,67,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Grupo Ensamble,Tus Jefes No Me Quieren,5ZkVnHs6BZViyXnl4LmRXh,72,4qDQBPUMcJUH7BQ9dfJnfI,51,['cumbia sonidera'],77540
Lovejoy,Taunt,7sYMyRZ4bMyuIY5N3vbA6q,67,33tFkBLsl6f8TjKkV0uF0C,67,"['pixel', 'pov: indie']",1464041
Rod Wave,Richer (feat. Polo G),0mehSdTadpXbHAWTrnrIXO,64,45TgXXqMDdF8BkjA83OM7z,79,['florida rap'],6162251
PinkPantheress,Pain,7CIERzyqIwLVKGp00YbHRO,67,78rUTD7y6Cy67W1RVzYs7t,76,['bedroom pop'],2768239
Lil Baby,Hats Off (feat. Travis Scott),4lUmnwRybYH7mMzf16xB0y,66,5f7VJjfbwm532GiveGC0ZK,85,"['atl hip hop', 'atl trap', 'rap', 'trap']",16188035
Kelsea Ballerini,I Quit Drinking,6OcCk1dbAb7XNHsC098oEM,71,3RqBeV12Tt7A8xH3zBDDUF,68,"['contemporary country', 'country']",1115016
BigXthaPlug,Mr.Trouble,4Yicqjumhd4OdKGTu7zNGn,63,6qxpnaukVayrQn6ViNvu9I,72,['southern hip hop'],308405
Billie Eilish,my future,3YUMWmx8EJq0DurfuIwoGh,71,6qqNVTkY8uBg9cP3Jd7DAH,87,"['art pop', 'pop']",90084481
Pure Relaxing Vibes,Gentle Rain and Thunder,1OpTmtCdlOXjAXAIxd2mD0,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Mora,512,5jzEwSyyymBlf1fa1o39T2,78,0Q8NcsJwoCbZOHHW63su5S,83,"['trap latino', 'urbano latino']",3652590
Alesso,When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,75,4AVFqumd2ogHFlRbKIjp1t,72,"['dance pop', 'edm', 'pop', 'pop dance']",3951298
aespa,Lucid Dream,285Bh5EkbxGGE76ge8JDbH,72,6YVMFz59CuY7ngCxTxjpxE,75,"['k-pop', 'k-pop girl group']",4293907
Charity Gayle,I Speak Jesus,467ywsenaNywwCuYhmBb5N,67,57YsESW6BGZLHQgOg8AiAq,59,"['apostolic worship', 'ccm', 'world worship', 'worship']",129404
Juice WRLD,Life's A Mess II (with Clever & Post Malone),4O3RwH1TFG1EjPezLIYehI,68,4MCBfE4596Uoi2O4DtmEMz,86,"['chicago rap', 'melodic rap', 'rap']",31829750
YOASOBI,夜に駆ける,6MCjmGYlw6mQVWRFVgBRvB,76,64tJ2EAv1R6UaZqc4iOCyj,76,"['j-pop', 'japanese teen pop']",6942241
Cody Johnson,'Til You Can't,13rC4iKtfQocWIfzPOJxaT,64,6zLBxLdl60ekBLpawtT63I,73,"['classic texas country', 'contemporary country']",1056610
Caskets,Lost in Echoes,13YWByXibBltt3T5u3IcT7,68,2XIbOWDT5vZPW7jNyzdfcK,59,['metalcore'],130850
Ryan Hurd,Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,64,7lDVEkjIURPMyUYwoQRrpw,53,"['contemporary country', 'country pop', 'country road', 'modern country rock']",250940
Ethel Cain,Crush,0nsIevK1SeDfZzDOi6Si75,67,0avMDS4HyoCEP6RqZJWpY2,61,"['countrygaze', 'indie pop', 'modern dream pop']",403206
DannyLux,Tristeza Y Traicion,3otr23EypFovRCjnPODejZ,67,6ElqtIfQsAkEYypgfJIjeK,71,['sad sierreno'],1301751
PJ Harding,Dear August,16gW9O8A4rIMx5OOVlzsSn,68,1RryIbDjpwt00AKkSpCGvP,51,['australian singer-songwriter'],21153
Greta Van Fleet,Heat Above,0zlaa4AmbFE7MVDijsyD9Q,67,4NpFxQe2UvRCAjto3JqlSl,66,"['modern blues rock', 'modern hard rock', 'rock']",2494542
Morgan Wallen,Whiskey’d My Way,6HsXpHn2s6S9arU3Wy7ndc,63,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Hotel Ugly,The Ballad of Eddie Jabuley,5aJOyuvqhcCRpaUCubwXk9,66,35WVTyRnKAoaGExqgktVyb,73,['modern indie pop'],490403
Mitchell Tenpenny,Truth About You,0M0YznaIOwAdoo2cT2KwpK,64,1p6CdzJRoicjRcSdWoB9Qc,63,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']",481775
Ryan Castro,Monastery,1JpzJfxjHGFUyTHXLZidok,78,7j6DKwmjbxvpQO8h914uEz,78,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']",2078944
Young Slo-Be,I Love You,5yfMsbJda8sXVfnJHgm8Ke,67,1pWm8RcyiWZehSnb38i4fM,55,['cali rap'],97475
Rod Wave,Gone Till November,2LTJYsWOqsjntJpRy2HpY6,63,45TgXXqMDdF8BkjA83OM7z,79,['florida rap'],6162251
Epiphonema,Raining Me Softly,4CTDJG3F26MUJEwnJ2fhJh,69,7zVXfjqG8yM5gVp8WLab5s,48,['rain'],92
Rauw Alejandro,Sexo Virtual,1lV3QHHMAQt0Kc1ioZq2MP,74,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
Jessie Murph,Look Who's Cryin' Now,6Q0j526ymBAvizdCHmoM9x,65,2yLzlEFtIS0Q9UkyBZdQA7,71,"['modern country pop', 'singer-songwriter pop']",769552
Jason Derulo,Acapulco,3eJH2nAjvNXdmPfBkALiPZ,77,07YZf4WDAMNwqr4jfgOZ8y,77,"['dance pop', 'pop']",11971156
Jenna Raine,see you later (ten years),7FKkswFflI5Txc3Y4gH0IB,68,3aHe9rMa5HFTjXHw8tEz0A,56,"['alt z', 'singer-songwriter pop']",177812
ATB,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,79,7jZM5w05mGhw6wTB1okhD9,62,"['german dance', 'german techno', 'german trance', 'trance']",373254
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 09 (Continuous No Gaps)",3qkowd42WP83Flu9ZGZG9H,66,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Feid,FRIKI,2WrqTrNIHqfcMCgmEo0A7E,73,2LRoIwlKmHjgvigdNGBHNo,90,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",8875395
Royal Rain,Rain On The Cobblestone,5jCwTeQv8DXJzsMmzv0qYi,68,2C32BFATM0fyN4FFTl3fHe,49,['rain'],283
Stray Kids,"Red Lights (Bang Chan, Hyunjin)",0LatE4S9UtCDwIdGQsFFKL,73,2dIgFjalVxs4ThymZ67YCE,82,"['k-pop', 'k-pop boy group', 'pop']",13815855
Noah Kahan,Caves,1Pcz3lqppUM5OROz81qRAa,64,2RQXRUsr4IW1f3mKyKsy4B,84,['pov: indie'],1796569
Pentatonix,Frosty The Snowman (feat. Alessia Cara),7dg8ikrVSTkpu8RVl2NkAc,68,26AHtbjWKiwYzsoGoUZq53,80,"['a cappella', 'viral pop']",3678599
Masked Wolf,Astronaut In The Ocean,6E90gq0KO6FYZVOXx8kCcC,71,1uU7g3DNSbsu0QjSEqZtEd,63,['australian hip hop'],702142
Sleep Alphabet,White Noise for Baby Sleep,16Vewnjl60wKkzZb8bz0Hp,68,07zWNtOjC3QzF79jiFKYjm,47,['white noise'],57
Lil Baby,Real As It Gets (feat. EST Gee),7eX3um6NpOQKWJMGCi97XD,65,5f7VJjfbwm532GiveGC0ZK,85,"['atl hip hop', 'atl trap', 'rap', 'trap']",16188035
Becky Hill,Remember,4laAKIq9ZxBCwf99rauPYb,75,4EPJlUEBy49EX1wuFOvtjK,72,"['pop dance', 'pop house', 'uk dance', 'uk pop']",723312
Pure Relaxing Vibes,Heavy Rainstorm and Thunder Sounds,6k0lwslGZPaxyTCX2yFNUf,66,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
PinkPantheress,Break It Off,0DwVfCYLrVXgvejYbWwZAd,67,78rUTD7y6Cy67W1RVzYs7t,76,['bedroom pop'],2768239
Michael Bublé,I'll Be Home for Christmas,2PyewGjlnz9oLgsbwnQVB5,66,1GxkXlMwML1oSg5eLPiAz3,86,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",6087375
V,Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,76,3JsHnjpbhX4SnySpvpa9DK,81,"['j-division', 'korean ost']",16499920
Pure Relaxing Vibes,Rain and Thunder for Deep Sleep,41hFbFkjrJVRvGg8nVxkyt,65,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
LISA,LALISA,7uQZVznj0uQOGC9KhV2Mg6,73,5L1lO4eRHmJ7a0Q6csE5cT,70,['k-pop'],5935485
LPB Poody,Batman,1xMvdOFQaql3EBkHmuh2TK,64,0wHeZY93Ede0g1jXaWsiFS,47,"['florida drill', 'florida rap']",135090
Noah Kahan,Godlight,3cgf3PmzUZKLCRulrKrzZG,65,2RQXRUsr4IW1f3mKyKsy4B,84,['pov: indie'],1796569
Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),7HC7R2D8WjXVcUHJyEGjRs,68,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
YoungBoy Never Broke Again,Heart & Soul,0PFgeiQORt3eqq5OX7BxCc,63,7wlFDEWiM5OoIAt8RSli8b,81,"['baton rouge rap', 'rap']",12189405
Drake,You Only Live Twice (with Lil Wayne & Rick Ross),50ceCGZ3oD3U5caQV5bP6f,66,3TVXtAsR1Inumwj472S9r4,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",83173873
Michael Bublé,Let It Snow! - 10th Anniversary,2EmEXCi8ue7p5Xqmqz10kW,70,1GxkXlMwML1oSg5eLPiAz3,86,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",6087375
Rod Wave,Changing,4vUGwPNjByeo5nFuyxZoy0,63,45TgXXqMDdF8BkjA83OM7z,79,['florida rap'],6162251
Bluey,Bluey Theme Tune - Extended,5MEz0gsrxQ772PuDj0phQs,63,6ca3AFdIIgaP4ZIW8J6zXu,60,"[""australian children's music""]",140160
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 10 (Continuous No Gaps)",0WZWCaSly8qGxecpWoxtSZ,66,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Nardo Wick,Baby Wyd? (feat. Lakeyah),080BnzVFYXgNR6f4jtyzkP,63,0Njy6yR9LykNKYg9yE23QN,67,"['florida drill', 'florida rap', 'southern hip hop']",942284
Coldplay,My Universe,46HNZY1i7O6jwTA7Slo2PI,79,4gzpq5DPGxSnKTe4SA8HAU,86,"['permanent wave', 'pop']",48675474
Riovaz,I Feel Fantastic,6B2uIq7JV0UfleZOHAulKD,65,1bhZt10yZVCJfp3HaNxJv8,59,['bedroom r&b'],210240
EKKSTACY,i walk this earth all by myself,5a8QUc4ubHJqQm7vzs2YhA,69,0ynzbXwyCzxicMKHBoOkSH,62,[],219671
LUCKI,U.G.K,3RQvXGerVBfhONIlE44xKo,63,5tQMB0cuNXdCtzovGt55uD,74,['plugg'],738331
Russ,Seduce (Feat. Capella Grey & Tamae),5irzewJoHob42Nq3P9kOYh,67,1z7b1Pr1rSlvWRzsW3HOrS,74,"['hawaiian hip hop', 'pop rap']",5013238
Brett Young,Lady,2fSuoIlA1uTERXunbshSWh,65,0fiWOxhsBsQQvFDtxUQWo0,64,"['contemporary country', 'country', 'country road', 'modern country rock']",1049577
Old Dominion,No Hard Feelings,3YaycOQk7PoQpl7YdvmWdX,63,6y8XlgIV8BLlIg1tT1R10i,66,"['contemporary country', 'country', 'country road', 'modern country rock']",1450702
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,75,4sTQVOfp9vEMCemLw50sbu,67,"['dance pop', 'edm', 'pop', 'pop dance']",3371716
mazie,dumb dumb,4qbEaaJ29p32GI8EWQmm6R,70,4adSXA1GDOxNG7Zw89YHyz,55,['modern indie pop'],134354
Lucy Bennett,Brahms Lullaby,6ffUjpr83utMRU2X4BDu63,73,2gpFIVZUCq1gf8RALTZaWj,52,[],466
Cody Johnson,Hat Made of Mistletoe,3OfH1IMhs7MyX0gzLzsNhJ,63,6zLBxLdl60ekBLpawtT63I,73,"['classic texas country', 'contemporary country']",1056610
Justin Bieber,Lonely (with benny blanco),3S8jK1mGzQi24ilFb45DAZ,74,1uNFoZAHBGtllmzznpCI3s,88,"['canadian pop', 'pop']",74695731
